Arm,Reward,Algorithm
928,1,Epsilon-Greedy
929,1,Epsilon-Greedy
930,1,Epsilon-Greedy
931,1,Epsilon-Greedy
932,1,Epsilon-Greedy
933,1,Epsilon-Greedy
934,1,Epsilon-Greedy
935,1,Epsilon-Greedy
936,1,Epsilon-Greedy
937,1,Epsilon-Greedy
938,1,Epsilon-Greedy
939,1,Epsilon-Greedy
940,1,Epsilon-Greedy
941,1,Epsilon-Greedy
942,1,Epsilon-Greedy
943,1,Epsilon-Greedy
944,1,Epsilon-Greedy
945,1,Epsilon-Greedy
946,1,Epsilon-Greedy
947,0,Epsilon-Greedy
948,0,Epsilon-Greedy
949,1,Epsilon-Greedy
950,1,Epsilon-Greedy
951,1,Epsilon-Greedy
952,1,Epsilon-Greedy
953,1,Epsilon-Greedy
954,1,Epsilon-Greedy
955,1,Epsilon-Greedy
956,0,Epsilon-Greedy
957,1,Epsilon-Greedy
958,1,Epsilon-Greedy
959,1,Epsilon-Greedy
960,1,Epsilon-Greedy
961,1,Epsilon-Greedy
962,0,Epsilon-Greedy
963,1,Epsilon-Greedy
964,1,Epsilon-Greedy
965,1,Epsilon-Greedy
966,1,Epsilon-Greedy
967,1,Epsilon-Greedy
968,1,Epsilon-Greedy
969,1,Epsilon-Greedy
970,0,Epsilon-Greedy
971,1,Epsilon-Greedy
972,1,Epsilon-Greedy
973,1,Epsilon-Greedy
974,1,Epsilon-Greedy
975,1,Epsilon-Greedy
976,1,Epsilon-Greedy
977,1,Epsilon-Greedy
978,1,Epsilon-Greedy
979,1,Epsilon-Greedy
980,0,Epsilon-Greedy
981,1,Epsilon-Greedy
982,0,Epsilon-Greedy
983,0,Epsilon-Greedy
984,1,Epsilon-Greedy
985,1,Epsilon-Greedy
986,1,Epsilon-Greedy
987,1,Epsilon-Greedy
988,1,Epsilon-Greedy
989,1,Epsilon-Greedy
990,1,Epsilon-Greedy
991,1,Epsilon-Greedy
992,1,Epsilon-Greedy
993,1,Epsilon-Greedy
994,1,Epsilon-Greedy
995,1,Epsilon-Greedy
996,1,Epsilon-Greedy
997,1,Epsilon-Greedy
998,1,Epsilon-Greedy
999,1,Epsilon-Greedy
1000,1,Epsilon-Greedy
1001,1,Epsilon-Greedy
1002,0,Epsilon-Greedy
1003,1,Epsilon-Greedy
1004,1,Epsilon-Greedy
1005,1,Epsilon-Greedy
1006,0,Epsilon-Greedy
1007,1,Epsilon-Greedy
1008,1,Epsilon-Greedy
1009,0,Epsilon-Greedy
1010,1,Epsilon-Greedy
1011,0,Epsilon-Greedy
1012,1,Epsilon-Greedy
1013,1,Epsilon-Greedy
1014,0,Epsilon-Greedy
1015,1,Epsilon-Greedy
1016,1,Epsilon-Greedy
1017,0,Epsilon-Greedy
1018,1,Epsilon-Greedy
1019,1,Epsilon-Greedy
1020,1,Epsilon-Greedy
1021,1,Epsilon-Greedy
1022,1,Epsilon-Greedy
1023,0,Epsilon-Greedy
1024,0,Epsilon-Greedy
1025,1,Epsilon-Greedy
1026,1,Epsilon-Greedy
1027,0,Epsilon-Greedy
1028,1,Epsilon-Greedy
1029,0,Epsilon-Greedy
1030,1,Epsilon-Greedy
1031,1,Epsilon-Greedy
1032,1,Epsilon-Greedy
1033,1,Epsilon-Greedy
1034,1,Epsilon-Greedy
1035,1,Epsilon-Greedy
1036,0,Epsilon-Greedy
1037,0,Epsilon-Greedy
1038,0,Epsilon-Greedy
1039,1,Epsilon-Greedy
1040,0,Epsilon-Greedy
1041,0,Epsilon-Greedy
1042,1,Epsilon-Greedy
1043,1,Epsilon-Greedy
1044,1,Epsilon-Greedy
1045,1,Epsilon-Greedy
1046,1,Epsilon-Greedy
1047,1,Epsilon-Greedy
1048,1,Epsilon-Greedy
1049,1,Epsilon-Greedy
1050,0,Epsilon-Greedy
1051,0,Epsilon-Greedy
1052,1,Epsilon-Greedy
1053,1,Epsilon-Greedy
1054,1,Epsilon-Greedy
1055,0,Epsilon-Greedy
1056,0,Epsilon-Greedy
1057,1,Epsilon-Greedy
1058,1,Epsilon-Greedy
1059,0,Epsilon-Greedy
1060,1,Epsilon-Greedy
1061,1,Epsilon-Greedy
1062,0,Epsilon-Greedy
1063,1,Epsilon-Greedy
1064,1,Epsilon-Greedy
1065,0,Epsilon-Greedy
1066,1,Epsilon-Greedy
1067,1,Epsilon-Greedy
1068,1,Epsilon-Greedy
1069,1,Epsilon-Greedy
1070,1,Epsilon-Greedy
1071,1,Epsilon-Greedy
1072,0,Epsilon-Greedy
1073,0,Epsilon-Greedy
1074,1,Epsilon-Greedy
1075,1,Epsilon-Greedy
1076,1,Epsilon-Greedy
1077,1,Epsilon-Greedy
1078,1,Epsilon-Greedy
1079,1,Epsilon-Greedy
1080,1,Epsilon-Greedy
1081,0,Epsilon-Greedy
1082,1,Epsilon-Greedy
1083,1,Epsilon-Greedy
1084,1,Epsilon-Greedy
1085,1,Epsilon-Greedy
1086,1,Epsilon-Greedy
1087,0,Epsilon-Greedy
1088,1,Epsilon-Greedy
1089,1,Epsilon-Greedy
1090,1,Epsilon-Greedy
1091,1,Epsilon-Greedy
1092,1,Epsilon-Greedy
1093,1,Epsilon-Greedy
1094,1,Epsilon-Greedy
1095,0,Epsilon-Greedy
1096,1,Epsilon-Greedy
1097,1,Epsilon-Greedy
1098,1,Epsilon-Greedy
1099,1,Epsilon-Greedy
1100,1,Epsilon-Greedy
1101,1,Epsilon-Greedy
1102,1,Epsilon-Greedy
1103,1,Epsilon-Greedy
1104,0,Epsilon-Greedy
1105,1,Epsilon-Greedy
1106,0,Epsilon-Greedy
1107,0,Epsilon-Greedy
1108,1,Epsilon-Greedy
1109,1,Epsilon-Greedy
1110,1,Epsilon-Greedy
1111,1,Epsilon-Greedy
1112,0,Epsilon-Greedy
1113,1,Epsilon-Greedy
1114,1,Epsilon-Greedy
1115,1,Epsilon-Greedy
1116,1,Epsilon-Greedy
1117,0,Epsilon-Greedy
1118,1,Epsilon-Greedy
1119,1,Epsilon-Greedy
1120,1,Epsilon-Greedy
1121,1,Epsilon-Greedy
1122,1,Epsilon-Greedy
1123,0,Epsilon-Greedy
1124,1,Epsilon-Greedy
1125,1,Epsilon-Greedy
1126,1,Epsilon-Greedy
1127,1,Epsilon-Greedy
1128,0,Epsilon-Greedy
1129,1,Epsilon-Greedy
1130,0,Epsilon-Greedy
1131,1,Epsilon-Greedy
1132,1,Epsilon-Greedy
1133,0,Epsilon-Greedy
1134,1,Epsilon-Greedy
1135,1,Epsilon-Greedy
1136,1,Epsilon-Greedy
1137,0,Epsilon-Greedy
1138,0,Epsilon-Greedy
1139,1,Epsilon-Greedy
1140,1,Epsilon-Greedy
1141,1,Epsilon-Greedy
1142,1,Epsilon-Greedy
1143,1,Epsilon-Greedy
1144,0,Epsilon-Greedy
1145,0,Epsilon-Greedy
1146,0,Epsilon-Greedy
1147,1,Epsilon-Greedy
1148,1,Epsilon-Greedy
1149,1,Epsilon-Greedy
1150,0,Epsilon-Greedy
1151,1,Epsilon-Greedy
1152,1,Epsilon-Greedy
1153,1,Epsilon-Greedy
1154,0,Epsilon-Greedy
1155,0,Epsilon-Greedy
1156,1,Epsilon-Greedy
1157,1,Epsilon-Greedy
1158,1,Epsilon-Greedy
1159,1,Epsilon-Greedy
1160,0,Epsilon-Greedy
1161,1,Epsilon-Greedy
1162,0,Epsilon-Greedy
1163,1,Epsilon-Greedy
1164,1,Epsilon-Greedy
1165,1,Epsilon-Greedy
1166,1,Epsilon-Greedy
1167,1,Epsilon-Greedy
1168,0,Epsilon-Greedy
1169,1,Epsilon-Greedy
1170,1,Epsilon-Greedy
1171,1,Epsilon-Greedy
1172,1,Epsilon-Greedy
1173,0,Epsilon-Greedy
1174,1,Epsilon-Greedy
1175,1,Epsilon-Greedy
1176,1,Epsilon-Greedy
1177,1,Epsilon-Greedy
1178,1,Epsilon-Greedy
1179,0,Epsilon-Greedy
1180,1,Epsilon-Greedy
1181,0,Epsilon-Greedy
1182,1,Epsilon-Greedy
1183,0,Epsilon-Greedy
1184,1,Epsilon-Greedy
1185,1,Epsilon-Greedy
1186,0,Epsilon-Greedy
1187,0,Epsilon-Greedy
1188,1,Epsilon-Greedy
1189,1,Epsilon-Greedy
1190,0,Epsilon-Greedy
1191,0,Epsilon-Greedy
1192,0,Epsilon-Greedy
1193,1,Epsilon-Greedy
1194,0,Epsilon-Greedy
1195,1,Epsilon-Greedy
1196,1,Epsilon-Greedy
1197,1,Epsilon-Greedy
1198,1,Epsilon-Greedy
1199,1,Epsilon-Greedy
1200,1,Epsilon-Greedy
1201,1,Epsilon-Greedy
1202,1,Epsilon-Greedy
1203,1,Epsilon-Greedy
1204,0,Epsilon-Greedy
1205,1,Epsilon-Greedy
1206,0,Epsilon-Greedy
1207,0,Epsilon-Greedy
1208,1,Epsilon-Greedy
1209,1,Epsilon-Greedy
1210,0,Epsilon-Greedy
1211,1,Epsilon-Greedy
1212,0,Epsilon-Greedy
1213,1,Epsilon-Greedy
1214,0,Epsilon-Greedy
1215,1,Epsilon-Greedy
1216,1,Epsilon-Greedy
1217,1,Epsilon-Greedy
1218,1,Epsilon-Greedy
1219,1,Epsilon-Greedy
1220,0,Epsilon-Greedy
1221,1,Epsilon-Greedy
1222,1,Epsilon-Greedy
1223,0,Epsilon-Greedy
1224,1,Epsilon-Greedy
1225,1,Epsilon-Greedy
1226,0,Epsilon-Greedy
1227,1,Epsilon-Greedy
1228,1,Epsilon-Greedy
1229,1,Epsilon-Greedy
1230,1,Epsilon-Greedy
1231,1,Epsilon-Greedy
1232,1,Epsilon-Greedy
1233,0,Epsilon-Greedy
1234,1,Epsilon-Greedy
1235,1,Epsilon-Greedy
1236,1,Epsilon-Greedy
1237,1,Epsilon-Greedy
1238,1,Epsilon-Greedy
1239,1,Epsilon-Greedy
1240,1,Epsilon-Greedy
1241,0,Epsilon-Greedy
1242,1,Epsilon-Greedy
1243,1,Epsilon-Greedy
1244,0,Epsilon-Greedy
1245,1,Epsilon-Greedy
1246,1,Epsilon-Greedy
1247,0,Epsilon-Greedy
1248,0,Epsilon-Greedy
1249,1,Epsilon-Greedy
1250,1,Epsilon-Greedy
1251,0,Epsilon-Greedy
1252,0,Epsilon-Greedy
1253,1,Epsilon-Greedy
1254,1,Epsilon-Greedy
1255,1,Epsilon-Greedy
1256,0,Epsilon-Greedy
1257,1,Epsilon-Greedy
1258,1,Epsilon-Greedy
1259,1,Epsilon-Greedy
1260,1,Epsilon-Greedy
1261,1,Epsilon-Greedy
1262,1,Epsilon-Greedy
1263,1,Epsilon-Greedy
1264,0,Epsilon-Greedy
1265,1,Epsilon-Greedy
1266,1,Epsilon-Greedy
1267,1,Epsilon-Greedy
1268,1,Epsilon-Greedy
1269,1,Epsilon-Greedy
1270,1,Epsilon-Greedy
1271,1,Epsilon-Greedy
1272,1,Epsilon-Greedy
1273,1,Epsilon-Greedy
1274,1,Epsilon-Greedy
1275,0,Epsilon-Greedy
1276,0,Epsilon-Greedy
1277,1,Epsilon-Greedy
1278,0,Epsilon-Greedy
1279,1,Epsilon-Greedy
1280,1,Epsilon-Greedy
1281,1,Epsilon-Greedy
1282,0,Epsilon-Greedy
1283,1,Epsilon-Greedy
1284,1,Epsilon-Greedy
1285,1,Epsilon-Greedy
1286,1,Epsilon-Greedy
1287,1,Epsilon-Greedy
1288,1,Epsilon-Greedy
1289,0,Epsilon-Greedy
1290,1,Epsilon-Greedy
1291,1,Epsilon-Greedy
1292,1,Epsilon-Greedy
1293,1,Epsilon-Greedy
1294,1,Epsilon-Greedy
1295,1,Epsilon-Greedy
1296,1,Epsilon-Greedy
1297,0,Epsilon-Greedy
1298,1,Epsilon-Greedy
1299,1,Epsilon-Greedy
1300,1,Epsilon-Greedy
1301,1,Epsilon-Greedy
1302,1,Epsilon-Greedy
1303,1,Epsilon-Greedy
1304,0,Epsilon-Greedy
1305,1,Epsilon-Greedy
1306,0,Epsilon-Greedy
1307,1,Epsilon-Greedy
1308,1,Epsilon-Greedy
1309,0,Epsilon-Greedy
1310,1,Epsilon-Greedy
1311,1,Epsilon-Greedy
1312,1,Epsilon-Greedy
1313,0,Epsilon-Greedy
1314,1,Epsilon-Greedy
1315,1,Epsilon-Greedy
1316,0,Epsilon-Greedy
1317,1,Epsilon-Greedy
1318,1,Epsilon-Greedy
1319,1,Epsilon-Greedy
1320,1,Epsilon-Greedy
1321,1,Epsilon-Greedy
1322,0,Epsilon-Greedy
1323,1,Epsilon-Greedy
1324,1,Epsilon-Greedy
1325,0,Epsilon-Greedy
1326,1,Epsilon-Greedy
1327,0,Epsilon-Greedy
1328,1,Epsilon-Greedy
1329,1,Epsilon-Greedy
1330,1,Epsilon-Greedy
1331,0,Epsilon-Greedy
1332,1,Epsilon-Greedy
1333,1,Epsilon-Greedy
1334,0,Epsilon-Greedy
1335,1,Epsilon-Greedy
1336,0,Epsilon-Greedy
1337,0,Epsilon-Greedy
1338,1,Epsilon-Greedy
1339,1,Epsilon-Greedy
1340,1,Epsilon-Greedy
1341,1,Epsilon-Greedy
1342,1,Epsilon-Greedy
1343,1,Epsilon-Greedy
1344,1,Epsilon-Greedy
1345,0,Epsilon-Greedy
1346,1,Epsilon-Greedy
1347,1,Epsilon-Greedy
1348,1,Epsilon-Greedy
1349,1,Epsilon-Greedy
1350,1,Epsilon-Greedy
1351,0,Epsilon-Greedy
1352,1,Epsilon-Greedy
1353,1,Epsilon-Greedy
1354,1,Epsilon-Greedy
1355,0,Epsilon-Greedy
1356,0,Epsilon-Greedy
1357,0,Epsilon-Greedy
1358,1,Epsilon-Greedy
1359,1,Epsilon-Greedy
1360,1,Epsilon-Greedy
1361,0,Epsilon-Greedy
1362,0,Epsilon-Greedy
1363,1,Epsilon-Greedy
1364,1,Epsilon-Greedy
1365,1,Epsilon-Greedy
1366,1,Epsilon-Greedy
1367,1,Epsilon-Greedy
1368,1,Epsilon-Greedy
1369,1,Epsilon-Greedy
1370,0,Epsilon-Greedy
1371,1,Epsilon-Greedy
1372,1,Epsilon-Greedy
1373,0,Epsilon-Greedy
1374,1,Epsilon-Greedy
1375,1,Epsilon-Greedy
1376,1,Epsilon-Greedy
1377,1,Epsilon-Greedy
1378,1,Epsilon-Greedy
1379,1,Epsilon-Greedy
1380,0,Epsilon-Greedy
1381,1,Epsilon-Greedy
1382,1,Epsilon-Greedy
1383,1,Epsilon-Greedy
1384,1,Epsilon-Greedy
1385,1,Epsilon-Greedy
1386,1,Epsilon-Greedy
1387,1,Epsilon-Greedy
1388,1,Epsilon-Greedy
1389,1,Epsilon-Greedy
1390,1,Epsilon-Greedy
1391,1,Epsilon-Greedy
1392,1,Epsilon-Greedy
1393,1,Epsilon-Greedy
1394,1,Epsilon-Greedy
1395,1,Epsilon-Greedy
1396,1,Epsilon-Greedy
1397,1,Epsilon-Greedy
1398,1,Epsilon-Greedy
1399,1,Epsilon-Greedy
1400,0,Epsilon-Greedy
1401,0,Epsilon-Greedy
1402,1,Epsilon-Greedy
1403,1,Epsilon-Greedy
1404,1,Epsilon-Greedy
1405,1,Epsilon-Greedy
1406,1,Epsilon-Greedy
1407,1,Epsilon-Greedy
1408,1,Epsilon-Greedy
1409,1,Epsilon-Greedy
1410,1,Epsilon-Greedy
1411,1,Epsilon-Greedy
1412,1,Epsilon-Greedy
1413,1,Epsilon-Greedy
1414,1,Epsilon-Greedy
1415,1,Epsilon-Greedy
1416,1,Epsilon-Greedy
1417,1,Epsilon-Greedy
1418,1,Epsilon-Greedy
1419,1,Epsilon-Greedy
1420,1,Epsilon-Greedy
1421,1,Epsilon-Greedy
1422,1,Epsilon-Greedy
1423,0,Epsilon-Greedy
1424,1,Epsilon-Greedy
1425,1,Epsilon-Greedy
1426,1,Epsilon-Greedy
1427,1,Epsilon-Greedy
1428,1,Epsilon-Greedy
1429,1,Epsilon-Greedy
1430,1,Epsilon-Greedy
1431,0,Epsilon-Greedy
1432,1,Epsilon-Greedy
1433,1,Epsilon-Greedy
1434,1,Epsilon-Greedy
1435,1,Epsilon-Greedy
1436,0,Epsilon-Greedy
1437,0,Epsilon-Greedy
1438,0,Epsilon-Greedy
1439,1,Epsilon-Greedy
1440,0,Epsilon-Greedy
1441,1,Epsilon-Greedy
1442,0,Epsilon-Greedy
1443,1,Epsilon-Greedy
1444,1,Epsilon-Greedy
1445,1,Epsilon-Greedy
1446,1,Epsilon-Greedy
1447,0,Epsilon-Greedy
1448,1,Epsilon-Greedy
1449,1,Epsilon-Greedy
1450,0,Epsilon-Greedy
1451,1,Epsilon-Greedy
1452,0,Epsilon-Greedy
1453,1,Epsilon-Greedy
1454,1,Epsilon-Greedy
1455,1,Epsilon-Greedy
1456,0,Epsilon-Greedy
1457,1,Epsilon-Greedy
1458,1,Epsilon-Greedy
1459,1,Epsilon-Greedy
1460,1,Epsilon-Greedy
1461,1,Epsilon-Greedy
1462,1,Epsilon-Greedy
1463,1,Epsilon-Greedy
1464,1,Epsilon-Greedy
1465,1,Epsilon-Greedy
1466,1,Epsilon-Greedy
1467,0,Epsilon-Greedy
1468,1,Epsilon-Greedy
1469,1,Epsilon-Greedy
1470,1,Epsilon-Greedy
1471,1,Epsilon-Greedy
1472,0,Epsilon-Greedy
1473,0,Epsilon-Greedy
1474,1,Epsilon-Greedy
1475,1,Epsilon-Greedy
1476,1,Epsilon-Greedy
1477,1,Epsilon-Greedy
1478,0,Epsilon-Greedy
1479,1,Epsilon-Greedy
1480,1,Epsilon-Greedy
1481,1,Epsilon-Greedy
1482,1,Epsilon-Greedy
1483,1,Epsilon-Greedy
1484,1,Epsilon-Greedy
1485,1,Epsilon-Greedy
1486,1,Epsilon-Greedy
1487,1,Epsilon-Greedy
1488,1,Epsilon-Greedy
1489,1,Epsilon-Greedy
1490,1,Epsilon-Greedy
1491,1,Epsilon-Greedy
1492,1,Epsilon-Greedy
1493,1,Epsilon-Greedy
1494,1,Epsilon-Greedy
1495,0,Epsilon-Greedy
1496,0,Epsilon-Greedy
1497,1,Epsilon-Greedy
1498,1,Epsilon-Greedy
1499,1,Epsilon-Greedy
1500,1,Epsilon-Greedy
1501,1,Epsilon-Greedy
1502,0,Epsilon-Greedy
1503,1,Epsilon-Greedy
1504,1,Epsilon-Greedy
1505,0,Epsilon-Greedy
1506,1,Epsilon-Greedy
1507,1,Epsilon-Greedy
1508,1,Epsilon-Greedy
1509,0,Epsilon-Greedy
1510,1,Epsilon-Greedy
1511,1,Epsilon-Greedy
1512,1,Epsilon-Greedy
1513,1,Epsilon-Greedy
1514,1,Epsilon-Greedy
1515,1,Epsilon-Greedy
1516,1,Epsilon-Greedy
1517,1,Epsilon-Greedy
1518,1,Epsilon-Greedy
1519,1,Epsilon-Greedy
1520,1,Epsilon-Greedy
1521,1,Epsilon-Greedy
1522,1,Epsilon-Greedy
1523,1,Epsilon-Greedy
1524,1,Epsilon-Greedy
1525,1,Epsilon-Greedy
1526,1,Epsilon-Greedy
1527,1,Epsilon-Greedy
1528,0,Epsilon-Greedy
1529,1,Epsilon-Greedy
1530,1,Epsilon-Greedy
1531,1,Epsilon-Greedy
1532,1,Epsilon-Greedy
1533,1,Epsilon-Greedy
1534,1,Epsilon-Greedy
1535,0,Epsilon-Greedy
1536,1,Epsilon-Greedy
1537,1,Epsilon-Greedy
1538,0,Epsilon-Greedy
1539,1,Epsilon-Greedy
1540,1,Epsilon-Greedy
1541,0,Epsilon-Greedy
1542,1,Epsilon-Greedy
1543,1,Epsilon-Greedy
1544,1,Epsilon-Greedy
1545,1,Epsilon-Greedy
1546,1,Epsilon-Greedy
1547,0,Epsilon-Greedy
1548,1,Epsilon-Greedy
1549,1,Epsilon-Greedy
1550,1,Epsilon-Greedy
1551,1,Epsilon-Greedy
1552,1,Epsilon-Greedy
1553,1,Epsilon-Greedy
1554,1,Epsilon-Greedy
1555,1,Epsilon-Greedy
1556,0,Epsilon-Greedy
1557,1,Epsilon-Greedy
1558,1,Epsilon-Greedy
1559,1,Epsilon-Greedy
1560,1,Epsilon-Greedy
1561,0,Epsilon-Greedy
1562,1,Epsilon-Greedy
1563,1,Epsilon-Greedy
1564,1,Epsilon-Greedy
1565,1,Epsilon-Greedy
1566,0,Epsilon-Greedy
1567,1,Epsilon-Greedy
1568,1,Epsilon-Greedy
1569,0,Epsilon-Greedy
1570,1,Epsilon-Greedy
1571,0,Epsilon-Greedy
1572,0,Epsilon-Greedy
1573,0,Epsilon-Greedy
1574,1,Epsilon-Greedy
1575,0,Epsilon-Greedy
1576,1,Epsilon-Greedy
1577,1,Epsilon-Greedy
1578,1,Epsilon-Greedy
1579,1,Epsilon-Greedy
1580,1,Epsilon-Greedy
1581,1,Epsilon-Greedy
1582,1,Epsilon-Greedy
1583,1,Epsilon-Greedy
1584,1,Epsilon-Greedy
1585,0,Epsilon-Greedy
1586,1,Epsilon-Greedy
1587,1,Epsilon-Greedy
1588,1,Epsilon-Greedy
1589,0,Epsilon-Greedy
1590,1,Epsilon-Greedy
1591,1,Epsilon-Greedy
1592,1,Epsilon-Greedy
1593,1,Epsilon-Greedy
1594,0,Epsilon-Greedy
1595,1,Epsilon-Greedy
1596,0,Epsilon-Greedy
1597,0,Epsilon-Greedy
1598,1,Epsilon-Greedy
1599,1,Epsilon-Greedy
1600,1,Epsilon-Greedy
1601,1,Epsilon-Greedy
1602,1,Epsilon-Greedy
1603,1,Epsilon-Greedy
1604,0,Epsilon-Greedy
1605,1,Epsilon-Greedy
1606,1,Epsilon-Greedy
1607,0,Epsilon-Greedy
1608,1,Epsilon-Greedy
1609,0,Epsilon-Greedy
1610,1,Epsilon-Greedy
1611,1,Epsilon-Greedy
1612,1,Epsilon-Greedy
1613,1,Epsilon-Greedy
1614,1,Epsilon-Greedy
1615,1,Epsilon-Greedy
1616,1,Epsilon-Greedy
1617,1,Epsilon-Greedy
1618,1,Epsilon-Greedy
1619,1,Epsilon-Greedy
1620,1,Epsilon-Greedy
1621,1,Epsilon-Greedy
1622,1,Epsilon-Greedy
1623,1,Epsilon-Greedy
1624,1,Epsilon-Greedy
1625,1,Epsilon-Greedy
1626,1,Epsilon-Greedy
1627,1,Epsilon-Greedy
1628,1,Epsilon-Greedy
1629,0,Epsilon-Greedy
1630,1,Epsilon-Greedy
1631,1,Epsilon-Greedy
1632,0,Epsilon-Greedy
1633,1,Epsilon-Greedy
1634,1,Epsilon-Greedy
1635,0,Epsilon-Greedy
1636,1,Epsilon-Greedy
1637,1,Epsilon-Greedy
1638,1,Epsilon-Greedy
1639,1,Epsilon-Greedy
1640,1,Epsilon-Greedy
1641,1,Epsilon-Greedy
1642,1,Epsilon-Greedy
1643,0,Epsilon-Greedy
1644,0,Epsilon-Greedy
1645,1,Epsilon-Greedy
1646,1,Epsilon-Greedy
1647,1,Epsilon-Greedy
1648,0,Epsilon-Greedy
1649,0,Epsilon-Greedy
1650,1,Epsilon-Greedy
1651,1,Epsilon-Greedy
1652,0,Epsilon-Greedy
1653,1,Epsilon-Greedy
1654,0,Epsilon-Greedy
1655,1,Epsilon-Greedy
1656,1,Epsilon-Greedy
1657,0,Epsilon-Greedy
1658,1,Epsilon-Greedy
1659,1,Epsilon-Greedy
1660,1,Epsilon-Greedy
1661,1,Epsilon-Greedy
1662,1,Epsilon-Greedy
1663,0,Epsilon-Greedy
1664,1,Epsilon-Greedy
1665,1,Epsilon-Greedy
1666,1,Epsilon-Greedy
1667,1,Epsilon-Greedy
1668,1,Epsilon-Greedy
1669,0,Epsilon-Greedy
1670,1,Epsilon-Greedy
1671,1,Epsilon-Greedy
1672,0,Epsilon-Greedy
1673,1,Epsilon-Greedy
1674,1,Epsilon-Greedy
1675,1,Epsilon-Greedy
1676,0,Epsilon-Greedy
1677,1,Epsilon-Greedy
1678,0,Epsilon-Greedy
1679,1,Epsilon-Greedy
1680,1,Epsilon-Greedy
1681,1,Epsilon-Greedy
1682,1,Epsilon-Greedy
1683,1,Epsilon-Greedy
1684,1,Epsilon-Greedy
1685,1,Epsilon-Greedy
1686,1,Epsilon-Greedy
1687,1,Epsilon-Greedy
1688,1,Epsilon-Greedy
1689,1,Epsilon-Greedy
1690,1,Epsilon-Greedy
1691,1,Epsilon-Greedy
1692,0,Epsilon-Greedy
1693,1,Epsilon-Greedy
1694,1,Epsilon-Greedy
1695,1,Epsilon-Greedy
1696,1,Epsilon-Greedy
1697,0,Epsilon-Greedy
1698,0,Epsilon-Greedy
1699,1,Epsilon-Greedy
1700,1,Epsilon-Greedy
1701,0,Epsilon-Greedy
1702,1,Epsilon-Greedy
1703,1,Epsilon-Greedy
1704,1,Epsilon-Greedy
1705,1,Epsilon-Greedy
1706,1,Epsilon-Greedy
1707,0,Epsilon-Greedy
1708,1,Epsilon-Greedy
1709,1,Epsilon-Greedy
1710,0,Epsilon-Greedy
1711,0,Epsilon-Greedy
1712,1,Epsilon-Greedy
1713,1,Epsilon-Greedy
1714,0,Epsilon-Greedy
1715,1,Epsilon-Greedy
1716,1,Epsilon-Greedy
1717,1,Epsilon-Greedy
1718,1,Epsilon-Greedy
1719,0,Epsilon-Greedy
1720,1,Epsilon-Greedy
1721,1,Epsilon-Greedy
1722,1,Epsilon-Greedy
1723,1,Epsilon-Greedy
1724,1,Epsilon-Greedy
1725,0,Epsilon-Greedy
1726,1,Epsilon-Greedy
1727,1,Epsilon-Greedy
1728,1,Epsilon-Greedy
1729,1,Epsilon-Greedy
1730,1,Epsilon-Greedy
1731,1,Epsilon-Greedy
1732,1,Epsilon-Greedy
1733,1,Epsilon-Greedy
1734,0,Epsilon-Greedy
1735,1,Epsilon-Greedy
1736,1,Epsilon-Greedy
1737,1,Epsilon-Greedy
1738,1,Epsilon-Greedy
1739,1,Epsilon-Greedy
1740,1,Epsilon-Greedy
1741,1,Epsilon-Greedy
1742,1,Epsilon-Greedy
1743,1,Epsilon-Greedy
1744,1,Epsilon-Greedy
1745,1,Epsilon-Greedy
1746,1,Epsilon-Greedy
1747,1,Epsilon-Greedy
1748,1,Epsilon-Greedy
1749,1,Epsilon-Greedy
1750,1,Epsilon-Greedy
1751,1,Epsilon-Greedy
1752,1,Epsilon-Greedy
1753,1,Epsilon-Greedy
1754,0,Epsilon-Greedy
1755,1,Epsilon-Greedy
1756,1,Epsilon-Greedy
1757,1,Epsilon-Greedy
1758,1,Epsilon-Greedy
1759,0,Epsilon-Greedy
1760,1,Epsilon-Greedy
1761,0,Epsilon-Greedy
1762,1,Epsilon-Greedy
1763,1,Epsilon-Greedy
1764,1,Epsilon-Greedy
1765,1,Epsilon-Greedy
1766,1,Epsilon-Greedy
1767,1,Epsilon-Greedy
1768,0,Epsilon-Greedy
1769,0,Epsilon-Greedy
1770,0,Epsilon-Greedy
1771,0,Epsilon-Greedy
1772,1,Epsilon-Greedy
1773,1,Epsilon-Greedy
1774,1,Epsilon-Greedy
1775,1,Epsilon-Greedy
1776,1,Epsilon-Greedy
1777,1,Epsilon-Greedy
1778,1,Epsilon-Greedy
1779,1,Epsilon-Greedy
1780,1,Epsilon-Greedy
1781,1,Epsilon-Greedy
1782,1,Epsilon-Greedy
1783,0,Epsilon-Greedy
1784,1,Epsilon-Greedy
1785,0,Epsilon-Greedy
1786,1,Epsilon-Greedy
1787,1,Epsilon-Greedy
1788,1,Epsilon-Greedy
1789,1,Epsilon-Greedy
1790,1,Epsilon-Greedy
1791,0,Epsilon-Greedy
1792,1,Epsilon-Greedy
1793,1,Epsilon-Greedy
1794,0,Epsilon-Greedy
1795,1,Epsilon-Greedy
1796,1,Epsilon-Greedy
1797,1,Epsilon-Greedy
1798,1,Epsilon-Greedy
1799,1,Epsilon-Greedy
1800,1,Epsilon-Greedy
1801,1,Epsilon-Greedy
1802,1,Epsilon-Greedy
1803,1,Epsilon-Greedy
1804,0,Epsilon-Greedy
1805,1,Epsilon-Greedy
